"countryCode","postalCode","city","state","stateShort","countyProvince","countyProvinceShort","community","communityShort","latitude","longitude","accuracy"
"MA","62102","Ben Tib","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62122","Tizirhine","Oriental","02","Nador","381","","","35.1529","-3.5774","1"
"MA","62123","Talilit","Oriental","02","Nador","381","","","35.1529","-3.5774","1"
"MA","62152","Boudinar","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62172","Oulad Amghar","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62202","Dar Kebdani","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62252","Ain Zorah","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62253","Driouch","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62272","Oulad Boubker","Oriental","02","Nador","381","","","34.9184","-3.4148","1"
"MA","62302","Had Bni Chiker","Oriental","02","Nador","381","","","35.1071","-2.7469","1"
"MA","62352","Kariat Arkmane","Oriental","02","Nador","381","","","35.1071","-2.7469","4"
"MA","62402","Khemis Temsamane","Oriental","02","Nador","381","","","35.1181","-3.49","1"
"MA","62422","Ajermounas","Oriental","02","Nador","381","","","35.1181","-3.49","1"
"MA","62452","Mhajer","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62502","Midar","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62522","Kaceta","Oriental","02","Nador","381","","","34.9756","-3.2712","1"
"MA","62523","Tleta Tazlaft","Oriental","02","Nador","381","","","34.9756","-3.2712","1"
"MA","62550","Al Aaroui","Oriental","02","Nador","381","","","35.0109","-3.0094","4"
"MA","62602","Ras El Ma","Oriental","02","Nador","381","","","35.1407","-2.4245","4"
"MA","62650","Zeghanghane","Oriental","02","Nador","381","","","35.1556","-3.0024","4"
"MA","62672","Beni Bou Ifrour","Oriental","02","Nador","381","","","35.1481","-2.7135","1"
"MA","62673","Ihaddadene","Oriental","02","Nador","381","","","35.1481","-2.7135","1"
"MA","62702","Selouane","Oriental","02","Nador","381","","","35.0731","-2.9423","4"
"MA","62752","Tafersite","Oriental","02","Nador","381","","","35.0731","-2.9423","1"
"MA","62802","Tiztoutine","Oriental","02","Nador","381","","","34.9716","-3.1527","4"
"MA","62822","Afsou","Oriental","02","Nador","381","","","34.9716","-3.1527","1"
"MA","62852","Tleta Jbel","Oriental","02","Nador","381","","","34.9716","-3.1527","1"
"MA","62872","Bni Sidel Louta","Oriental","02","Nador","381","","","34.9716","-3.1527","1"
"MA","62900","Zaio","Oriental","02","Nador","381","","","34.9428","-2.7329","4"
"MA","62902","Hassi Berkane","Oriental","02","Nador","381","","","34.839","-2.867","4"
"MA","62922","Oulad Daoud Zkhanine","Oriental","02","Nador","381","","","34.8909","-2.7999","1"
"MA","60005","Ain Es Sfa","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60006","El Bessara","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60023","Aereport Oujda Angad","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60024","Zoudj Bghal","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60025","Mesteferki","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60032","Oujda Bni Oukil","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","1"
"MA","60070","Naima","Oriental","02","Oujda-Angad","411","","","34.6028","-2.2176","4"
"MA","60350","Bni Drar","Oriental","02","Oujda-Angad","411","","","34.86","-1.9898","4"
"MA","65400","Debdou","Oriental","02","Taourirt","533","","","33.9823","-3.0426","4"
"MA","65450","El Aioune","Oriental","02","Taourirt","533","","","34.2718","-2.7949","1"
"MA","65472","Mechra Hoummadi","Oriental","02","Taourirt","533","","","34.4166","-2.6711","1"
"MA","65473","Mestigmer","Oriental","02","Taourirt","533","","","34.4827","-2.7061","4"
"MA","65474","Tancherfi","Oriental","02","Taourirt","533","","","34.3504","-2.636","4"
"MA","65800","Taourirt","Oriental","02","Taourirt","533","","","34.4073","-2.8973","4"
"MA","65822","Sidi Lahcen","Oriental","02","Taourirt","533","","","34.5596","-3.0232","1"
"MA","65823","Melg El Ouidane","Oriental","02","Taourirt","533","","","34.5596","-3.0232","4"
"MA","50022","Ain El Orma","Fès-Meknès","03","Meknes","061","","","33.8935","-5.7472","4"
"MA","50023","Ain Kerma","Fès-Meknès","03","Meknes","061","","","33.8634","-5.7141","1"
"MA","50024","Ait Aissa Addi","Fès-Meknès","03","Meknes","061","","","33.8334","-5.6809","4"
"MA","50025","Oued Rommane","Fès-Meknès","03","Meknes","061","","","33.8634","-5.7141","1"
"MA","50026","Ait Rahhou Mjatt","Fès-Meknès","03","Meknes","061","","","33.8634","-5.7141","1"
"MA","50044","Zoualet","Fès-Meknès","03","Meknes","061","","","33.9176","-5.7406","1"
"MA","50046","Bridia","Fès-Meknès","03","Meknes","061","","","33.9176","-5.7406","1"
"MA","50052","Ain Jemaa","Fès-Meknès","03","Meknes","061","","","34.0259","-5.7936","4"
"MA","50102","El Hadj Kaddour","Fès-Meknès","03","Meknes","061","","","33.8848","-5.5966","1"
"MA","50110","Toulal","Fès-Meknès","03","Meknes","061","","","33.8848","-5.5966","4"
"MA","50122","Sidi Slimane Mjatt","Fès-Meknès","03","Meknes","061","","","33.8848","-5.5966","1"
"MA","50152","Tnine Mhaya","Fès-Meknès","03","Meknes","061","","","33.8848","-5.5966","1"
"MA","50300","Boufakrane","Fès-Meknès","03","Meknes","061","","","34.0018","-5.5505","4"
"MA","50352","Nzalate Bni Ammar","Fès-Meknès","03","Meknes","061","","","34.0044","-5.2643","1"
"MA","50372","Beni Ammar","Fès-Meknès","03","Meknes","061","","","34.0946","-5.4331","4"
"MA","50373","Kermat Ben Salem","Fès-Meknès","03","Meknes","061","","","34.0551","-5.4474","1"
"MA","50374","Moussaoua","Fès-Meknès","03","Meknes","061","","","34.0157","-5.4617","4"
"MA","50375","Mrhassiyne","Fès-Meknès","03","Meknes","061","","","34.0551","-5.4474","1"
"MA","50376","Sidi Ali Benhamdouche","Fès-Meknès","03","Meknes","061","","","34.0551","-5.4474","1"
"MA","50382","Volubilis","Fès-Meknès","03","Meknes","061","","","34.0044","-5.2643","1"
"MA","50383","Hafrat Ben Taybi","Fès-Meknès","03","Meknes","061","","","34.0044","-5.2643","1"
"MA","51172","Oued Al Jadidah","Fès-Meknès","03","Meknes","061","","","33.9195","-5.291","1"
"MA","33000","Boulemane","Fès-Meknès","03","Boulemane","131","","","33.3638","-4.729","4"
"MA","33002","Enjil","Fès-Meknès","03","Boulemane","131","","","33.1855","-4.5514","4"
"MA","33022","Achlouj","Fès-Meknès","03","Boulemane","131","","","33.1828","-4.7907","4"
"MA","33023","Enjil Ait Lahcen","Fès-Meknès","03","Boulemane","131","","","33.1855","-4.5514","4"
"MA","33024","Ifkirne","Fès-Meknès","03","Boulemane","131","","","33.1842","-4.671","1"
"MA","33025","Tafraoute Ait Ali Oulahcen","Fès-Meknès","03","Boulemane","131","","","33.1842","-4.671","1"
"MA","33052","Ait Hamza","Fès-Meknès","03","Boulemane","131","","","33.3468","-4.8911","4"
"MA","33053","Almis Guigou","Fès-Meknès","03","Boulemane","131","","","33.3874","-4.8293","4"
"MA","33102","El Mers","Fès-Meknès","03","Boulemane","131","","","33.452","-4.4634","4"
"MA","33122","Ait Abdallah Boukhamouj","Fès-Meknès","03","Boulemane","131","","","33.4581","-4.2823","1"
"MA","33152","Imouzzer Marmoucha","Fès-Meknès","03","Boulemane","131","","","33.4702","-4.2957","4"
"MA","33172","Ait Bazza","Fès-Meknès","03","Boulemane","131","","","33.455","-4.185","1"
"MA","33173","Ait El Mane","Fès-Meknès","03","Boulemane","131","","","33.455","-4.185","1"
"MA","33174","Almis Marmoucha","Fès-Meknès","03","Boulemane","131","","","33.32","-4.18","4"
"MA","33175","Ouaoulzemt","Fès-Meknès","03","Boulemane","131","","","33.455","-4.185","1"
"MA","33176","Talzemt","Fès-Meknès","03","Boulemane","131","","","33.59","-4.19","4"
